mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_0_std,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_0_max,mfcc_1_max,mfcc_2_max,mfcc_3_max,mfcc_4_max,mfcc_5_max,mfcc_6_max,mfcc_7_max,mfcc_8_max,mfcc_9_max,mfcc_10_max,mfcc_11_max,mfcc_12_max,mfcc_0_min,mfcc_1_min,mfcc_2_min,mfcc_3_min,mfcc_4_min,mfcc_5_min,mfcc_6_min,mfcc_7_min,mfcc_8_min,mfcc_9_min,mfcc_10_min,mfcc_11_min,mfcc_12_min,mfcc_0_median,mfcc_1_median,mfcc_2_median,mfcc_3_median,mfcc_4_median,mfcc_5_median,mfcc_6_median,mfcc_7_median,mfcc_8_median,mfcc_9_median,mfcc_10_median,mfcc_11_median,mfcc_12_median,mfcc_0_skew,mfcc_1_skew,mfcc_2_skew,mfcc_3_skew,mfcc_4_skew,mfcc_5_skew,mfcc_6_skew,mfcc_7_skew,mfcc_8_skew,mfcc_9_skew,mfcc_10_skew,mfcc_11_skew,mfcc_12_skew,mfcc_0_kurt,mfcc_1_kurt,mfcc_2_kurt,mfcc_3_kurt,mfcc_4_kurt,mfcc_5_kurt,mfcc_6_kurt,mfcc_7_kurt,mfcc_8_kurt,mfcc_9_kurt,mfcc_10_kurt,mfcc_11_kurt,mfcc_12_kurt,label,arquivo_origem
-180.77063,54.068565,5.5899377,26.565454,20.518925,4.6516814,0.6239073,15.886405,12.881173,-4.1622705,4.89934,14.852728,1.378688,19.98411,13.614511,14.648089,12.876559,15.034609,10.115506,14.274831,13.22049,11.934589,15.531217,9.475698,15.9802065,9.745642,-105.49811,86.63254,32.771217,81.636246,60.63455,27.156239,29.203072,63.868183,46.85286,22.300959,33.039608,61.137268,29.369648,-351.32812,-30.96241,-30.593222,-9.797889,-29.603186,-32.92904,-41.34859,-11.035165,-8.950708,-41.935097,-25.452034,-16.625,-36.90522,-183.64725,57.58252,7.1578217,24.442083,17.83102,5.8724585,6.0818357,12.486227,9.795786,1.3290069,5.3797746,9.821144,2.5374243,-0.89297456,-1.8959373,-0.4118198,0.8772924,0.36011285,-0.47140148,-0.74561995,0.7898145,0.67016053,-0.60843587,0.12917696,0.89145696,-0.58929497,13.129026,6.190441,-0.6568372,1.3796725,0.2079742,0.34159064,-0.36750102,0.14466453,-0.3647225,-0.76383376,0.7529428,0.015077829,1.1419353,1,XC1694 - sabiá-laranjeira - Turdus rufiventris.wav
-187.41278,51.940002,5.1564035,26.72372,20.854443,4.4532743,-0.35497463,16.606337,13.763513,-4.9946566,4.9426575,16.070608,1.3701184,20.2951,14.022067,14.331536,13.3960495,15.378681,10.380977,14.389563,13.248179,12.063677,15.627274,10.045634,16.502499,10.229481,-111.031364,86.543564,33.604336,81.48874,62.67694,29.677359,32.62341,64.87118,46.93348,23.017044,36.6616,64.39015,30.65266,-367.2421,-34.297935,-30.939104,-11.334424,-31.655724,-31.083063,-41.38906,-9.526683,-9.710059,-42.995613,-23.754711,-18.442049,-36.961555,-191.2096,55.170174,7.120995,24.600533,18.266853,4.7731385,3.4178486,13.431258,10.491627,-0.033108667,5.345512,11.1546955,2.5723042,-1.0578867,-1.7944363,-0.43418488,0.78366053,0.28891718,-0.31351602,-0.66677076,0.8011253,0.59142804,-0.56479156,0.20838845,0.8216942,-0.48923704,15.175831,5.8965006,-0.58373547,1.0879292,0.11711788,0.1338749,-0.41424465,0.1452887,-0.41445994,-0.7911842,0.5617449,-0.07712841,0.90955806,1,AUG_0_XC1694 - sabiá-laranjeira - Turdus rufiventris.wav
-199.5656,57.74402,-5.523453,32.210335,14.641405,14.747382,-10.536584,19.166481,9.978135,7.5659194,-10.389795,21.261444,2.9966269,18.474264,12.75769,15.813624,13.6032715,15.497796,9.02171,15.302713,9.776694,15.533921,11.275412,13.079814,12.760787,12.007362,-121.63605,87.89114,25.38855,100.484886,60.65676,46.356586,27.509388,57.819855,51.95821,34.42913,13.035444,55.010014,44.02175,-232.55716,-24.64867,-51.820457,1.5467446,-34.83818,-10.947842,-49.951218,-2.6235883,-20.006416,-30.70556,-44.99169,-6.536605,-27.369251,-203.49185,60.498714,-4.4719553,29.900223,11.572607,14.650585,-6.755149,18.083992,4.7208934,10.017159,-6.800824,19.335936,-0.14317513,0.8559523,-1.9445904,-0.41134983,1.1424714,0.36685872,0.23338033,-0.5525063,0.79464096,0.4789767,-0.80039597,-0.6055265,0.43199578,0.5542995,0.7112553,7.485343,-0.6812844,2.4037251,-0.04126525,0.40028048,-0.6281855,1.1288085,-0.9408288,0.42744517,-0.54511404,-0.24285078,0.17811298,1,AUG_1_XC1694 - sabiá-laranjeira - Turdus rufiventris.wav
-152.62314,35.69207,7.1632085,24.486633,19.67401,4.418519,2.271659,14.780662,10.87918,-1.9836837,5.3949914,11.695779,2.577145,15.671486,9.983403,14.463723,9.663501,12.492776,9.117763,10.385017,10.99168,8.946226,11.831302,7.0930495,10.77844,7.3635745,-96.51919,59.264015,34.671066,73.90839,54.426113,23.544384,22.50674,46.51966,38.309105,20.20057,28.776512,38.576054,19.843742,-242.85414,-32.341316,-29.111034,4.1657763,-22.978706,-27.77605,-30.979053,-5.47338,-11.100832,-32.4349,-12.030083,-7.9767857,-23.201931,-155.9656,37.77662,10.279104,21.693207,16.728374,6.134491,5.19328,11.94879,8.996351,1.2571249,5.4011383,8.580128,3.613255,0.11922968,-2.081962,-0.53946245,1.1866691,0.43757972,-0.7404384,-0.6607142,0.74300563,0.63274336,-0.53134406,0.35815555,0.77020055,-0.5389854,2.4326377,7.990346,-0.5989766,2.1003718,0.3248334,0.24894667,-0.21742463,-0.24353886,0.12934709,-0.7824545,0.5455096,-0.2944131,0.3637979,1,AUG_2_XC1694 - sabiá-laranjeira - Turdus rufiventris.wav
-156.06857,37.552258,7.2803187,24.969246,19.763348,4.2255225,2.1482434,14.994339,11.133891,-2.0900679,5.375437,11.96802,2.4525437,16.26262,10.301144,14.368582,10.071843,12.365238,9.609075,10.950719,11.251996,9.058951,12.019589,7.396608,11.101518,7.2161307,-94.727516,59.56736,32.06864,71.520325,52.370308,23.922337,27.638092,47.449463,37.981335,22.973392,30.800205,40.097908,18.983631,-253.68512,-30.586655,-28.341892,0.49581534,-23.267159,-29.209475,-32.27271,-6.1870933,-7.4058833,-29.482098,-14.512971,-7.800181,-26.658916,-159.7121,40.0618,9.67636,23.150528,17.23629,6.1228347,5.496138,12.2430105,8.909947,1.4359261,5.2276716,8.692951,3.0320725,0.089131854,-2.0480828,-0.5447033,0.95541775,0.4436676,-0.7110388,-0.6340553,0.76056683,0.62006754,-0.49049398,0.4875272,0.73455834,-0.6478695,3.2084155,7.294629,-0.61186194,1.2676396,0.33409882,0.14026022,-0.22638679,-0.12487197,-0.19794488,-0.81880975,0.94364405,-0.39599943,1.0854149,1,AUG_3_XC1694 - sabiá-laranjeira - Turdus rufiventris.wav
-230.7406,68.5869,8.169383,11.060627,20.503574,12.94564,14.413119,8.638005,-3.8903885,6.070743,16.889626,3.124637,-3.8564177,23.179688,9.039265,20.200996,9.949226,9.548604,8.700349,8.141431,12.089605,15.992883,15.249014,19.703571,17.500164,16.4784,-163.57562,116.87895,59.843166,51.396843,57.55375,43.453358,45.455364,41.923634,31.879572,53.488766,68.80327,49.230957,35.328423,-419.6574,33.7764,-52.971565,-19.266518,0.66418767,-14.129247,-14.021769,-32.30506,-58.718185,-36.045387,-28.646145,-57.224155,-52.125874,-238.74503,67.744194,15.863037,12.133288,18.397392,11.453368,12.794249,8.903341,1.8403141,6.7982597,8.110178,4.490231,1.1404207,-0.24318369,1.0423664,-0.6737025,0.003978545,1.018338,0.95901304,0.7470889,-0.5542975,-0.86455756,0.1453249,0.8120645,-0.3073269,-0.74696743,6.8347263,4.4463525,-0.16545415,1.6172943,1.2819519,1.5942736,1.0682788,1.1442542,0.14609623,0.6027391,-0.36922812,0.81333375,0.3565488,1,XC1723 - sabiá-laranjeira - Turdus rufiventris.wav
-288.87048,56.14651,4.4603763,12.189363,17.814135,10.753616,12.29262,3.9579856,-2.268147,10.562281,11.75262,-2.5235972,0.2217349,104.978165,26.046974,20.120447,9.990285,11.861198,9.276873,9.266984,12.293052,12.92081,18.09859,15.643644,18.785261,13.927225,-173.82005,123.914665,62.130028,57.446648,58.813927,41.23158,42.178474,39.28026,28.61102,76.69185,69.59828,42.45925,28.56324,-525.59644,0.0,-57.016247,-11.38855,0.0,-20.726826,-12.625218,-38.962997,-54.347256,-31.09108,-16.190346,-60.731163,-58.152184,-258.6762,64.26535,4.3074303,12.513321,17.013168,9.8101845,11.556547,5.71021,0.0,6.3048644,6.1833634,1.0844803,2.1395628,-1.6832182,-1.2964785,-0.459895,0.65486443,0.37768915,0.7827916,0.56582755,-0.90327054,-0.87701863,1.1803441,1.4411958,-1.0007278,-1.7401159,1.1640029,0.7886522,-0.13706994,1.4918227,-0.08677745,1.0085602,0.36478686,1.5716252,0.48387694,1.2120285,1.4158082,0.8544073,3.536171,1,AUG_0_XC1723 - sabiá-laranjeira - Turdus rufiventris.wav
-239.75021,66.9477,6.603911,15.250873,21.183802,12.501522,13.540163,2.9943228,-1.0330198,14.878715,10.809157,-4.8062344,3.773466,22.173258,10.238977,20.313622,9.454214,10.002366,8.998537,8.386242,13.452368,13.082552,19.881098,15.087011,20.425442,15.789561,-169.72429,125.59216,61.718937,65.13691,65.45775,42.203465,45.344116,35.951195,31.311258,88.9046,71.94951,39.475952,45.98552,-333.29004,21.012642,-50.304134,-11.595829,1.1618164,-24.968037,-17.067486,-43.631256,-49.639236,-29.1566,-19.4627,-65.416275,-52.774895,-247.2526,66.20799,13.580492,15.189582,18.974773,11.294285,11.89645,5.8977365,3.3033004,8.67541,6.6873474,2.0591736,5.69051,0.6055926,0.8412605,-0.5595388,0.8914028,0.88003504,0.5509051,0.689011,-1.093161,-0.82886326,1.0404165,1.409159,-0.77765846,-0.9487305,0.2731881,5.3028173,-0.29337525,3.5627432,0.7527337,1.6833267,1.7384181,1.1309719,0.12887669,0.64156246,1.9019899,-0.03972745,1.8884215,1,AUG_1_XC1723 - sabiá-laranjeira - Turdus rufiventris.wav
-214.77615,56.701164,8.109152,13.359467,19.369692,12.952882,14.433909,7.418999,-2.6307077,6.7306204,14.795616,3.6560068,-2.3173668,21.5581,8.657254,20.606455,8.614331,8.3259945,7.606536,7.103538,10.791618,13.782351,13.483386,16.654137,14.405369,14.00659,-153.5103,105.79115,63.800755,51.768547,46.954918,43.876484,39.09174,38.986164,31.077864,45.84906,58.44149,41.115143,34.409847,-274.46143,29.34295,-46.995728,-12.276871,0.31149256,-6.8404555,-12.398102,-26.517406,-48.21987,-27.847149,-27.553732,-37.028522,-44.113373,-222.58307,55.751076,17.427246,14.217043,17.58468,11.664108,13.672789,8.2398615,2.0938377,6.8289847,8.348257,4.0263033,1.0940685,0.5974508,1.2841796,-0.49362922,0.06833698,0.69998354,1.1018139,0.4066513,-0.4333641,-0.69567937,0.17871533,0.73294145,-0.085851274,-0.6094979,-0.5487261,5.1207647,-0.6678963,1.7182045,0.2559471,1.8771105,0.5738089,1.0542712,-0.27941918,0.34494162,-0.3175602,0.528471,0.4336586,1,AUG_2_XC1723 - sabiá-laranjeira - Turdus rufiventris.wav
-230.41028,68.64413,8.031217,10.9836,20.499163,12.957867,14.418004,8.623283,-3.9103656,6.067325,16.878946,3.0907676,-3.8344755,22.106056,9.032866,20.365793,10.111182,9.548704,8.711646,8.153394,12.08022,16.00056,15.229645,19.68783,17.483408,16.413708,-164.24225,115.26935,57.72963,52.194477,57.99486,43.875618,44.173473,42.18419,31.226116,53.08084,69.48573,49.405792,33.63138,-305.01138,34.24048,-53.170128,-25.804308,0.5985981,-15.206102,-14.127951,-32.31926,-58.162327,-36.282764,-28.967804,-57.59146,-51.63269,-238.88107,67.76665,15.888553,11.979778,18.390146,11.64156,12.958361,9.062362,1.9249635,6.689233,8.230995,4.383593,1.3723755,0.7324275,1.0253255,-0.68755674,-0.08550814,1.0258179,0.9573722,0.74825597,-0.5454367,-0.86094767,0.14404842,0.8131004,-0.30529505,-0.7469583,-0.08066511,4.4736032,-0.15922403,1.6914597,1.3317413,1.5959306,0.991487,1.1284499,0.13071752,0.5975268,-0.35758305,0.80994654,0.37036562,1,AUG_3_XC1723 - sabiá-laranjeira - Turdus rufiventris.wav
-266.04697,30.863298,-56.487217,7.5394506,13.11525,-24.027195,-19.01681,7.8929267,-10.841113,-14.725239,-4.0386086,-0.9236764,-10.238723,21.382414,15.473133,17.130795,12.204231,15.21689,14.811879,14.348224,13.035916,15.615608,15.315694,15.019309,15.247229,13.362814,-190.16835,61.72766,5.9962044,43.096558,63.10723,6.993216,35.07304,42.198513,36.076492,21.68581,39.933468,39.37885,31.599045,-381.37717,-27.361881,-110.9016,-34.06166,-30.613735,-72.562836,-58.576973,-28.996254,-51.567837,-59.35353,-44.59375,-47.43483,-57.624443,-265.7683,33.176056,-58.743378,7.208625,10.560005,-22.263517,-19.664139,6.9411135,-11.669586,-11.03684,-5.1446204,-1.4913436,-10.047928,-0.006204719,-0.63354933,0.6893859,0.042682882,0.48817506,-0.4685209,0.5433313,0.15783498,0.41091305,-0.6229815,0.2534021,-0.09529154,0.07205634,0.86963487,0.13087678,1.1828046,0.32699943,-0.27649093,-0.48292708,0.8855245,-0.6008961,0.1594646,-0.28093672,-0.07539511,-0.08993745,0.48633933,1,XC176297 - sabiá-laranjeira - Turdus rufiventris.wav
-245.21199,-0.3084757,-21.05413,6.3806357,12.598184,-11.901647,-7.68451,8.217887,-1.1341153,-7.1124697,0.71393174,2.7489336,-2.7187915,128.48439,5.924601,15.226944,9.274392,11.77084,11.0889435,11.520038,10.912617,11.571646,11.799725,11.063682,11.220066,9.84558,-152.42656,23.726917,9.267576,43.88263,47.71949,10.023144,27.508133,42.720108,33.243843,23.578413,32.60477,33.94438,26.295563,-581.08936,-19.73544,-70.734344,-16.01996,-8.343714,-42.705864,-45.01104,-15.560493,-40.306747,-43.632336,-31.503809,-35.94787,-34.977066,-199.57195,0.0,-20.624115,4.24634,9.719337,-10.091644,-6.0423694,5.3840365,-0.3555622,-3.7363298,0.0,0.110857606,-1.6236336,-2.2086427,-0.391313,-0.2477254,0.7114992,0.6855527,-0.5573709,-0.3123975,0.75459206,0.108255416,-0.70950514,-0.07047911,0.20397373,-0.052570798,2.941042,0.26045847,-0.7287259,0.1340959,-0.49730778,-0.6163521,0.5002532,-0.21747684,0.8282013,-0.013790846,0.454906,0.350518,0.8021488,1,AUG_0_XC176297 - sabiá-laranjeira - Turdus rufiventris.wav
-260.75873,19.831823,-44.28577,5.969209,17.0565,-21.944286,-15.149972,9.270503,-7.0078516,-12.790336,-1.4637403,1.007749,-7.54684,17.921618,12.413697,16.256151,11.720002,13.600899,12.949497,14.127432,12.850111,15.03243,14.51268,14.799746,14.701559,12.652619,-191.11322,44.319862,7.669794,46.137543,61.197693,10.4754,32.751167,46.59659,37.183983,25.334805,39.137703,41.45632,28.386503,-313.88544,-27.571886,-104.232834,-31.57233,-18.064861,-62.555298,-52.805702,-22.930376,-51.839504,-53.61294,-38.08376,-46.540268,-46.768383,-260.68454,21.76968,-45.298927,5.122822,15.032175,-20.910976,-15.298214,7.357216,-8.056588,-10.708698,-2.1045723,0.43232113,-7.31417,0.2828038,-0.72666466,0.25886643,0.24067041,0.4948959,-0.32454208,0.27419573,0.35763812,0.2702395,-0.46236286,0.102288425,-0.032629885,0.03921361,0.61637044,0.2982428,0.56070185,0.082817316,-0.23158097,-0.54451895,0.47034764,-0.4303887,0.191051,-0.38877392,-0.22218871,-0.07116699,0.22202206,1,AUG_1_XC176297 - sabiá-laranjeira - Turdus rufiventris.wav
-217.22185,6.5600495,-30.688904,6.7897353,16.156519,-16.582518,-11.020011,9.369151,-3.0728486,-9.8766,0.15170048,2.6231534,-4.645684,12.584567,8.0111885,14.689555,10.34749,12.26403,11.602002,12.64006,12.26574,13.350478,12.8584385,12.855441,13.069439,11.153694,-163.46484,29.724392,7.8320093,41.776398,54.570953,9.837688,28.960814,46.668724,38.66081,19.558788,34.590767,38.63911,30.360855,-246.63582,-25.174843,-86.976364,-19.153862,-13.566912,-50.22335,-51.45797,-20.164307,-43.184586,-44.512802,-32.197075,-35.231667,-36.87771,-218.08107,7.409645,-30.385258,5.731182,13.659749,-15.502399,-10.015575,7.032272,-3.7881868,-7.1954107,-0.45985055,1.2690654,-4.5734963,0.5275929,-0.5600265,-0.10925639,0.45380905,0.52593887,-0.37406728,-0.078056164,0.4842141,0.15799163,-0.52933425,0.0011712493,0.08198864,0.1531272,0.55020237,0.1918912,-0.10616112,-0.10446191,-0.476254,-0.70634604,0.3221686,-0.47095323,0.2674706,-0.37351298,-0.12287068,-0.14857101,0.36007714,1,AUG_2_XC176297 - sabiá-laranjeira - Turdus rufiventris.wav
-265.99115,30.866207,-56.458824,7.5607505,13.09509,-24.028297,-18.980837,7.9114103,-10.835105,-14.714623,-4.0266805,-0.9276773,-10.2376375,21.176792,15.475814,17.093613,12.214196,15.179781,14.786806,14.380092,13.006042,15.610233,15.311548,15.029472,15.238411,13.364461,-190.13982,61.51442,5.995427,41.772137,63.114517,6.996841,35.08416,42.603268,36.139496,21.202255,39.486732,39.38633,30.308064,-326.88376,-27.34547,-111.032974,-34.075867,-29.587708,-72.524506,-58.55738,-29.38015,-50.093998,-60.25936,-44.589893,-47.897705,-57.58567,-265.75946,33.2236,-58.667034,7.19715,10.318092,-22.254894,-19.499718,7.0039234,-11.683643,-11.301419,-5.2187166,-1.3859024,-9.921072,0.099754706,-0.6334087,0.6957788,0.039121438,0.48723975,-0.46882585,0.5446123,0.15963551,0.41209036,-0.62322396,0.24904512,-0.09413711,0.073680475,0.37061357,0.1310637,1.1961637,0.30853748,-0.27706027,-0.47023654,0.8773744,-0.6023798,0.16059828,-0.2746141,-0.08156538,-0.08651757,0.48992634,1,AUG_3_XC176297 - sabiá-laranjeira - Turdus rufiventris.wav
-446.81766,94.3206,-62.827625,-13.089351,-8.452501,-20.997042,-22.218159,-9.371263,-11.381844,-15.331227,-11.562447,-9.940377,-8.000467,52.200935,16.545448,15.345412,7.636807,9.286221,8.247105,9.030571,8.374115,7.6949906,8.045546,7.302339,7.458722,6.7627296,-382.79276,114.921234,1.3537087,16.948647,27.787886,7.362696,0.60316527,31.282131,20.538279,12.5798435,15.563595,22.019518,17.665833,-708.18866,0.0,-117.94264,-32.907627,-36.96396,-53.434288,-55.9376,-36.18242,-42.83472,-49.666,-39.6874,-37.965378,-31.160618,-436.2382,97.46836,-62.23929,-14.568724,-10.691307,-20.281107,-20.945057,-11.254368,-11.924779,-14.248205,-11.432762,-10.827101,-8.433035,-3.7629294,-4.319937,1.3270499,0.7534246,1.0339352,-0.51752716,-0.6985889,1.2610439,0.23675132,-0.92571294,-0.21361452,0.5969517,0.25698492,14.378326,20.526491,6.016144,0.34751773,1.3586001,1.5995183,1.5872431,2.6258035,2.1799526,2.1459312,1.7180543,1.8020983,1.9527907,1,XC210713 - sabiá-laranjeira - Turdus rufiventris.wav
-455.7119,101.72915,-59.214554,-14.070148,-6.7660217,-16.03735,-23.49147,-9.963019,-9.684492,-12.8173065,-12.946002,-9.310749,-8.414557,50.605473,18.003517,15.450054,7.315339,9.798401,7.5794888,9.618314,8.286107,7.5775094,8.372705,7.0668178,7.910876,6.2154307,-390.7171,122.782,1.695912,10.577116,33.929947,9.5881,0.0,23.901611,19.435036,18.034313,17.81203,22.472868,16.305584,-706.391,0.0,-115.92254,-40.060555,-39.941612,-42.73619,-60.90804,-43.78604,-37.61372,-48.567513,-39.089836,-34.034775,-30.827372,-445.80103,105.341156,-58.45108,-15.078861,-9.312224,-15.841841,-21.599667,-11.076869,-10.645868,-12.229212,-12.593765,-9.863031,-8.768778,-3.7098749,-4.4054103,1.0522816,0.4823223,0.9803392,-0.20847745,-0.84821373,0.55898833,0.5588619,-0.5092424,-0.21765295,0.41808146,0.16325633,14.012926,20.737028,4.93845,0.39173985,1.3234491,1.159709,1.6270952,2.2394915,1.3416915,2.0440989,1.4013314,1.5059314,1.222374,1,AUG_0_XC210713 - sabiá-laranjeira - Turdus rufiventris.wav
-454.108,92.60911,-61.68929,-12.622543,-8.239963,-20.525269,-21.83709,-9.180536,-11.204121,-15.051259,-11.4173,-9.795735,-7.899864,61.91192,20.757998,17.462952,7.804019,9.3561,8.704754,9.475372,8.410285,7.870189,8.308503,7.4669814,7.5763683,6.8620057,-385.99847,114.367355,1.5678377,16.964523,27.571705,7.4641876,1.0948694,33.127243,19.483242,13.630436,15.967234,21.92086,18.891651,-708.0803,0.0,-119.951035,-34.1118,-37.344826,-52.349945,-54.850075,-35.304726,-42.42634,-51.242264,-40.172688,-38.010593,-31.910797,-439.40848,97.45343,-61.960773,-14.126747,-10.632626,-19.79817,-20.84216,-11.287184,-11.915166,-14.217697,-11.471132,-10.705719,-8.261401,-3.2567956,-3.6364589,1.5293663,0.6788171,0.984667,-0.32437027,-0.4902516,1.2306716,0.19073728,-0.83889693,-0.2393251,0.55241895,0.18797879,9.850606,12.99766,4.9820814,0.13268542,1.2363691,1.3546038,1.4118862,2.4529066,1.9155297,1.9513674,1.5019369,1.5929179,1.811338,1,AUG_1_XC210713 - sabiá-laranjeira - Turdus rufiventris.wav
-296.22153,7.839106,-5.669574,-2.1875389,-0.42180166,-2.2605164,-6.3102193,0.111316785,-0.5779237,-0.80993253,-3.0760422,1.1593674,-0.613538,7.255891,4.3930864,7.215579,4.25763,6.5883875,5.048176,6.0933003,5.4039173,5.4038124,5.651857,5.151689,5.5960073,4.8427887,-268.86588,20.749746,7.6165442,14.073505,29.884174,18.750114,8.697104,24.532618,22.238403,25.952652,12.399799,25.660946,22.424393,-338.03516,-8.425104,-37.951767,-14.825367,-13.139853,-25.648,-33.09468,-27.260443,-20.985165,-29.03048,-27.264946,-23.089813,-18.81112,-296.7932,8.443755,-3.7658286,-2.4345715,-1.9798456,-1.9044837,-5.135426,-0.3228245,-1.3546481,-0.34080148,-2.6007867,0.91077256,-0.8511813,0.07880606,-0.80081785,-1.5781972,0.40528798,1.489357,-0.6748685,-1.2705173,0.710925,0.9432931,-0.49968362,-0.7040354,0.5208603,0.25787285,1.7695813,1.0438404,2.8211584,0.50466156,2.524025,2.5915952,1.991807,3.5508842,2.001974,3.211114,1.4555769,2.4080477,2.2727265,1,AUG_2_XC210713 - sabiá-laranjeira - Turdus rufiventris.wav
-226.64992,-5.8563743,-2.4163947,0.7268518,1.9428833,-1.2506711,-1.794631,0.59842676,0.6761135,-0.5809776,-0.22730228,0.6276227,0.4022463,5.3417187,4.13686,5.479412,4.485781,5.1369505,4.8654003,5.2122183,4.934486,4.933095,4.87214,4.886336,4.614009,5.0349097,-210.59676,6.8942976,11.202109,16.531158,23.185953,14.677809,15.114128,28.192884,18.436262,15.160207,20.157955,20.86154,18.69184,-280.27335,-21.484632,-23.360147,-12.160291,-14.036743,-27.00842,-22.513803,-14.11483,-15.597638,-20.64356,-17.78797,-14.326485,-15.417246,-226.70006,-5.8138623,-1.707638,0.7145192,1.5081434,-0.9342179,-1.4102765,0.37894958,0.22125185,-0.35992217,-0.13519454,0.6112934,0.23710513,-0.46583924,-0.07185099,-0.75929195,0.16905303,0.5625793,-0.46818948,-0.5081735,0.6284902,0.37605938,-0.30671978,-0.14234772,0.16264279,0.2615231,6.6143494,0.02233696,0.827595,0.27239895,0.9238174,0.94539595,0.5224471,1.7794585,0.69860005,0.88800645,0.8708401,0.49079037,0.70482635,1,AUG_3_XC210713 - sabiá-laranjeira - Turdus rufiventris.wav
-353.5216,19.070818,-27.71901,40.715866,-23.224617,14.55656,-3.1330936,-33.150375,16.228947,-12.535224,-14.495322,8.139038,-21.22803,26.123686,10.298386,19.24806,9.003622,10.99259,7.9101534,7.1165085,7.499887,8.306903,9.388995,7.05085,6.805636,6.252265,-198.79208,70.03566,-1.5145309,65.673035,44.37928,51.024426,21.25891,-0.15246105,35.52903,18.546486,15.900036,25.20679,0.8720759,-496.56073,-12.065771,-161.19333,0.86659026,-48.558006,-1.912973,-33.227398,-56.400536,-12.934229,-42.33858,-37.669506,-20.339653,-40.11405,-357.91623,18.603819,-25.038681,41.00573,-23.796139,13.170879,-3.2437406,-32.21252,16.561188,-12.770699,-14.25017,8.220513,-21.060223,2.9558003,0.33079362,-4.217155,-0.578627,1.5750835,0.865227,0.14164044,-0.3479369,-0.5483545,0.20986493,-0.03873006,-0.4107786,0.1397416,15.560841,1.5385127,21.526232,1.8388944,6.727627,1.0748191,1.5779552,1.0374141,0.7156179,1.0397682,1.0786605,0.6163604,0.5906348,1,XC212136 - sabiá-laranjeira - Turdus rufiventris rufiventris (ssp assumed from location).wav
-257.6858,-1.437766,-8.384608,11.948487,-9.614595,8.317799,-1.4850991,-3.081222,-1.5161618,5.0990725,-10.438767,8.848451,-8.666013,130.59569,3.8918238,11.130423,6.2131453,7.0399365,5.0590196,3.6544223,4.746212,3.7837203,4.9578385,5.2332563,5.2147245,4.3202333,-134.99083,13.089195,2.219994,25.099953,34.738243,42.068718,8.35117,8.1637535,9.3662815,34.47449,3.6464741,22.32625,0.0,-637.89703,-15.1143,-90.38001,-17.131842,-23.479494,-4.0811806,-25.05112,-30.58572,-16.31254,-22.882784,-22.818703,-11.721487,-19.226992,-214.74162,-1.1898515,-7.1539536,13.04866,-10.545151,8.490463,-1.1386018,-2.5102773,-0.98663884,4.8172665,-11.11194,9.52051,-9.141699,-2.521308,0.34412676,-5.243992,-0.8747518,2.1647563,1.1353294,-0.9339953,-1.1757714,-0.66761583,0.70711094,0.55994594,-0.5620987,0.42124236,4.4716144,0.9939163,31.707298,1.1024394,9.238839,6.225893,5.1151876,4.242878,1.2781558,5.373233,-0.019862413,0.33416867,-0.2785759,1,AUG_0_XC212136 - sabiá-laranjeira - Turdus rufiventris rufiventris (ssp assumed from location).wav
-307.96667,-2.0960414,-10.062729,23.182697,-13.767594,10.420865,-1.1705447,-24.125015,12.926348,-8.799514,-11.042797,7.2709055,-15.658833,19.59307,7.8901343,17.924612,7.4042006,9.390434,6.276173,5.5459375,6.7651052,6.695025,6.824416,5.9922876,5.974869,5.3805466,-186.1844,44.325676,14.616734,49.975143,47.597,41.72828,18.534037,-3.9430146,32.66581,17.131613,4.238821,20.94057,0.35077423,-360.95972,-21.983654,-134.1299,-8.293644,-33.956802,-5.2096295,-31.14082,-52.019684,-11.559193,-28.792202,-31.294643,-17.237436,-31.462446,-311.7391,-2.4842587,-7.304636,23.040735,-14.531996,9.545998,-1.1958508,-23.224743,13.4289875,-8.7654,-10.9912,7.2454453,-15.815613,3.860508,0.76655406,-4.7589335,-0.15708509,2.1531544,1.046471,-0.14013626,-0.63043815,-0.48490736,0.44048312,-0.21958576,-0.4783458,0.004474818,18.73692,2.495904,25.703352,1.9376068,9.569053,2.0799122,3.5283332,0.7286968,0.7621536,1.1435342,0.49556565,1.0364761,0.04872775,1,AUG_1_XC212136 - sabiá-laranjeira - Turdus rufiventris rufiventris (ssp assumed from location).wav
